"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"129","0ml-warm-neutrals-professional-ultimate","brillo ","katalyne","me encantan las sombras de nyx soy novata en el maquillaje pero hasta ahora son de las sombras que ms me han gustado los shimers y satinados se combinan muy bien con otros colores y puedes hacer muchas combinaciones son suaves y pigmentan muy bienpd la imagen no le hace justicia a los colores",2024-01-20,1,"verified purchase"
"130","0ml-warm-neutrals-professional-ultimate","beautiful shades","katalyne","easy to use pigments are dark enough you dont need to use much to get a nice color",2023-10-12,4,"verified purchase"
"131","0ml-warm-neutrals-professional-ultimate","came damaged","the pack that arrived had been opened and the middle brush was missing i sent it back straight away disappointing","after  years i decided to put again some makeup on my face and i bought this beautiful eyeshadow but it came broken",2023-05-02,4,"verified purchase"
"132","0ml-warm-neutrals-professional-ultimate","cant go wrong with nyx","product is good but poorly packaged","its a palette of fun bright colours my daughter loves the variety",2023-11-29,5,"verified purchase"
"133","0ml-warm-neutrals-professional-ultimate","finally got it on amazon","z","hey allthis is the ultimate color palette for all makeup geeksn not available anywhere in india these daysso i finally got it herehappy with the quality of productpackaging is nicethough missed a mirror here in boxcolors option is crazy hellall colors are for fun party girls typefew of them goes well with festive seasonspigment is nice but will need a layer of primer to give more poping look main disavtange is it doesnt stay for longbut i m a fan of nyx palettes n color  choices here inso wil ignore itenjoying itn yes hats off to amazonto deliver product before expected time n unbroken",2023-11-21,3,"verified purchase"
"134","0ml-warm-neutrals-professional-ultimate","nice palette","z","it is a very nice palettethe shadows work to perfectionbut this same palette is much more cheaper in another webs like lookfantasticor even in the physical shop",2021-01-17,4,"verified purchase"
"135","0ml-warm-neutrals-professional-ultimate","ottima per il costo ma alcuni colori un po polverosi","jen h","arrivata intatta ed in tempi brevissimi ho immediatamente provato i vari colori e devo dire che rispetto al costo  un ottimo prodotto la palette ha bei colori con toni caldi ed  ottima sia per creare trucchi da giorno che da sera i marroni che vanno nel rosso mattone sono veramente belli e possono essere esaltati e contrastati con i colori brillanti  che creano bei punti luce se voglio per un attimo dimenticare quanto costa il prodotto devo ammettere che alcuni colori stranamente i matte e non gli shimmer  sono un po polverosi ed in generale rispetto agli ombretti della nyx venduti singolarmente sono non troppo pigmentati meglio i colori brillanti che risultano pi pastosi e si riescono meglio a lavorare  utilizzando un primer la situazione ovviamente migliora io uso la base della urban decay che secondo me  la migliore ed utilizzandola gli ombretti non si sono  spostati di una virgolatrucco uguale  dalla mattina alla sera devo dire che comunque rispetto a palette di marche economiche  ricordando che la nyx in genere non  una marca economica ma ha un costo medio questa linea di palette particolarmente  economica fa un ottima riuscita quindi se un paio di colori nn scrivono troppo e qualcuno  pi polverosobhe si pu comunque usare con un ottima riuscita ed i benefici sono pi dei costi",2016-10-29,4,"verified purchase"
"136","0ml-warm-neutrals-professional-ultimate","great product","shreeya","great product this wife still using fantastic variety of colours of high quality",2020-02-05,5,"verified purchase"
"137","0ml-warm-neutrals-professional-ultimate","belle couleur","shreeya","bonne gamme de maquillage",2021-09-19,4,"verified purchase"
"138","0ml-warm-neutrals-professional-ultimate","nyx professional makeup","erica",NA,2024-02-19,4,"verified purchase"
"139","0ml-warm-neutrals-professional-ultimate","fall out but to be expected for the price","francesca","good range of colours nice pigments quite saturated  use with a brush dampened with make up setting spray to get a better pop especially with the shimmery tones lasted quite well with the use of eye primer but it did crease after about  hours of wear very good for the price",2023-12-10,4,"verified purchase"
"140","0ml-warm-neutrals-professional-ultimate","very nice pallette","francesca",NA,2020-09-07,4,"verified purchase"
"141","0ml-warm-neutrals-professional-ultimate","contenta","the pack that arrived had been opened and the middle brush was missing i sent it back straight away disappointing","me encanta sus colores textura pigmentacin repetir sin duda lo recomiendo",2023-05-02,4,"verified purchase"
"142","0ml-warm-neutrals-professional-ultimate","five stars","product is good but poorly packaged","this palette is very nice best neutral color and pigmentation is also good",2023-11-29,5,"verified purchase"
"143","0ml-warm-neutrals-professional-ultimate","perfect for me","marta","beautiful colors and it stays on i havent worn makeup in over  years and i bought this for halloween and i was pleasantly surprised this is nice eye shadow and can be worn every day unfortunately i forgot to get eyeshadow sponges ",2024-02-22,3,"verified purchase"
"144","0ml-warm-neutrals-professional-ultimate","trs bon rapport qualit prix","amazon customer","parce que moi aussi jai un cot un peu girly et que jen ai bien le droit je me suis laiss lchement influenc par une influenceuse qui fait vraiment bien son mtier dinfluence  car oui missou makeup pour ne pas la citer avait fait une trs bonne revue sur cette palette nyx quelle avait parait il achet toute seule sans partenariatelle y ventait les trs belles couleurs de la palette ainsi que la trs bonne pigmentation et la bonne tenue des fards  le tout sans chutes de maquillage et pour un prix trs raisonnable  savoir aux alentours de  en promoje cherchais un petit cadeau de nol en complment pour mon ado et pour ma sur qui aiment les teintes nudes cette palette tait donc parfaiteaprs testing je rejoins tout  fait lanalyse oh combien claire de missou make up la palette est super et  ce prix l faut pas se priver  vous pouvez y aller sans hsiter",2017-04-06,5,"verified purchase"
"145","0ml-warm-neutrals-professional-ultimate","sehr farbintensiv","elo","habe die lidschattenpalette fr den fasching gekauft und sie eignet sich perfekt dafr die farben sind sehr intensiv und das ergebnis sieht echt toll aus kann sie nur empfehlen wenn man knallige farben haben mchte",2023-11-07,5,"verified purchase"
"146","0ml-warm-neutrals-professional-ultimate","viel farbauswahl","cantayre noelie","ich durfte die variante vintage testen und war beim auspacken schon von den farben begeistert in einem  schwarz gehalten beherbergt die kunststoffverpackung  unterschiedliche eye shadow nuancen diese lassen sich einfach auftragen und ebenfalls sauber verblenden schn finde ich dass sie sich nicht in der lidfalte absetzenfr ein dezentes make up am tag und auch das glamour abendmake up sind die farben bestens geeignet wer es noch farbintensiver mchte sollte den applikator etwas feucht machen und dann die farbe aufnehmen so ist sie noch deckender und leuchtendermir gefllt die farbauswahl und sie hat alles was ich mir von einem eye shadow wnsche natrlich ist hier der preis schon im mittleren preissegment und man muss sich individuell fragen ob es einem das geld wert ist fr mich kann ich das mit einem klaren ja beantworten und deshalb gibt es von mir  sterne",2023-01-03,5,"verified purchase"
"147","0ml-warm-neutrals-professional-ultimate","qualit","nadine","jolie palette mais la poudre seffrite trs facilement",2024-02-24,5,"verified purchase"
"148","0ml-warm-neutrals-professional-ultimate","colores vivos","bimpa","me gust mucho esta paleta de colores pigmentan bien pieles morenas bien sellado producto llego perfecto",2023-10-13,4,"verified purchase"
"149","0ml-warm-neutrals-professional-ultimate","staying power and buildable pigment","chambre","i was pleasantly surprised by this palette i ordered just for the redpinkpurples but have enjoyed all but one color on my skin tone well pigmented soft noncreasing formula easy to blend and layer",2023-10-12,5,"verified purchase"
"150","0ml-warm-neutrals-professional-ultimate","incroyable","viridiana trejo","les couleurs sont intenses ne coulent pas et ne se cassent pas malgr les chutes rptes jadore",2023-11-26,3,NA
"151","sheglam-liquid-makeup-cheeks-finish","so pretty","hannah fitzgerald","this was my first time using a liquid blush and now i wont go back the applicator is super soft and you just need a couple of dots on your cheek to blend it out for a pretty look i wont be going back to powder blush after this",2023-12-04,4,"verified purchase"
"152","sheglam-liquid-makeup-cheeks-finish","gorgeous on your skin","amazon customer","i absolutely love this blush beautiful color and smells nice it does come in a small container but you need very little to make it work the little wand with a sponge is soft and great quality i will definitely buy again and have already bought for a friend as a gift",2023-12-04,5,"verified purchase"
