"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"2094","BS-MALL-Brushes-Synthetic-Foundation-Concealers","Just ok.","Heather Hathaway","Not my favourite. They are basically all the same.Was really hoping for something to be labelled as suggestions where and what to use it for.Does come with instructions but since it’s hard to tell which brush is which- it doesn’t help.Maybe numbering the brushes would be helpful","Reviewed in Canada on 15 November 2017","5.0 out of 5 stars","Verified Purchase"
"2095","BS-MALL-Brushes-Synthetic-Foundation-Concealers","Great set!!","Momtoboysanddogs","I really like these makeup brushes. It comes with a variety of the essentials and really work well when applying make up I wish there was a stiffer brush for my foundation application but I haven’t really had an issue. I’m just used to a more dense brush for foundation purposes, I would buy these again it’s a great price and I really like that it comes with a carrying case instead of having my brushes scattered everywhere","Reviewed in the United States on 16 February 2024","5.0 out of 5 stars","Verified Purchase"
"2096","BS-MALL-Brushes-Synthetic-Foundation-Concealers","Decent Brushes","Tiffany","These are nice. I bought them for my mother and she loves them. I recently got gifted a set of them for Christmas but have not been able to use them yet. I may edit this when I get around to it.","Reviewed in the United States on 19 February 2024","2.0 out of 5 stars","Verified Purchase"
"2097","BS-MALL-Brushes-Synthetic-Foundation-Concealers","First brushes and I love them!!","Raven","So I'm a beginner and I needed affordable brushes that could be used to learn everything about makeup. These are so great! I don't use them all there are just so many- but I do use quite a bit of them. They're soft and easy to use/clean, and they pick up makeup well. Recommend!","Reviewed in the United States on 12 February 2024","5.0 out of 5 stars","Verified Purchase"
"2098","BS-MALL-Brushes-Synthetic-Foundation-Concealers","Great for the price","User4097","Really nice brushes for less than $10! I've bought about a dozen sets to give as gifts and everyone loves them and can't believe the price! I've bought expensive brushes and these work just as well.","Reviewed in the United States on 19 February 2024","5.0 out of 5 stars","Verified Purchase"
"2099","BS-MALL-Brushes-Synthetic-Foundation-Concealers","Good for travel","adie87qt","There is a guide for the brushes included in the kit however, not all the brushes are labeled themselves, and there are a few that look so similar to the guide it's hard to tell them apart.  They are very soft and the bristles seem to be holding up well so far.","Reviewed in the United States on 9 February 2024","5.0 out of 5 stars","Verified Purchase"
"2100","BS-MALL-Brushes-Synthetic-Foundation-Concealers","GREAT BRUSHES","MM","i never realized I needed brushes like these until i got them. I alwasy thought I could get away with any random but these are so much better than anything I've ever tried. It's sephora quality for dollar store price. Would reccomend.","Reviewed in the United States on 10 February 2024","5.0 out of 5 stars","Verified Purchase"
"2101","Real-Technique-Expert-Concealer-Brush","I had no idea what I was missing!","Jen Dixon","Background: Thought I'd write this up, because as a person who prefers sheer but effective foundation & concealer coverage AND spends a lot of time in front of cameras for my job as an online instructor to a global audience in HD, finding stuff that makes my skin feel fresh & flawless at 50 is important to me, not only for the cameras, but for myself too.I bought this concealer brush as a bit of an impulse buy during Prime Day (along with a new foundation brush) because I'd seen various makeup videos on YouTube using similar ones. I have always used my fingers, and had no idea that a brush would give such superior results.I have very naturally youthful, wrinkle-free skin for my age, but my skin is getting more delicate and thinner. My night owl tendencies are more obvious under my eyes as well...Being able to more precisely & delicately apply & manipulate concealer is a godsend!And when concealer is settling into the under eye skin, you can easily use this brush (after wiping off any excess product on the bristles) to sweep away any concealer that has collected in the fine crease under the lash line.I've tried it with three different liquid concealers of various price points: NYX HD, Too Faced, and Make Up For Ever HD. All went on beautifully, and I'd rate them in that order too (Make Up For Ever being the most impressive finish).I am hooked.I only recently switched to using a foundation brush (a cheap one, but it has converted me), so I can't wait until the Real Techniques one I also bought on Prime Day arrives.When cash allows, I'll upgrade from both of these by Real Techniques to pro-level brushes, but for now? For now, I look better than ever before, and am thrilled.","Reviewed in the United Kingdom on 14 July 2022","4.6 out of 5 stars","Verified Purchase"
"2102","Real-Technique-Expert-Concealer-Brush","pennello correttore: valido, resistente, trucca bene. Prezzo molto buono","Guevera","La spedizione è stata celere come sempre, il pacco è arrivato integro e ben imballato. Si tratta di un pennello di Real Techniques.PACKAGING E CONTENUTO DELLA SCATOLA:Il prodotto arriva in una confezione di plastica trasparente con il contenuto a vista. Sul retro sono stampate tutte le informazioni sul pennello.CARATTERISTICHE DICHIARATE E/O RISCONTRATE:• Marchio: Real Techniques• materiale setole: sintetico• manico in metallo• Made in ChinaFUNZIONAMENTO:Il pennello prima di essere utilizzato è consigliabile che venga lavato.Va lavato con sapone neutro, non messo direttamente sotto l’acqua corrente. Le setole non vanno strizzate e va lasciato ad asciugare a testa in giù.Si tratta del pennello RT 210 cioè un pennello a testa piccola con setole dense e fitte per applicare il correttore nella zona del contorno occhi.CONSIDERAZIONI COMPLESSIVE:Esteticamente il pennello è molto bello: mi piace il colore e mi piace la forma del manico che è facile da impugnare ed è salda durante l’utilizzo. La superficie del manico è liscia ma non scivolosa quindi si riesce a usare il pennello con facilità.Ho apprezzato molto che sul pennello non solo fosse scritto il numero così da poterlo riconoscere tra gli altri ma che fosse anche scritto il nome così da capire immediatamente come usarlo: aspetto che ho trovato molto utile per chi inizia ad approcciarsi al trucco e non conosce ancora bene tutti i pennelli e il loro scopo.Le setole del pennello sono sintetiche ma non ho riscontrato particolare problematiche: tutte le setole sono diritte, c’è una buona quantità di setole che rende il pennello abbastanza denso durante la stesura del trucco, le setole risultano morbide e non occorre insistere sui punti. In circa 20 pennelli acquistati mi è capitato di trovare una setola più lunga delle altre solo in due pennelli.Per quanto riguarda la stesura del correttore in crema o liquido che utilizzo, l’ho trovata davvero soddisfacente: raccoglie bene il prodotto, lo stende bene senza creare macchie, non si sforma durante l’utilizzo così di creare dei buchi nel make-up e copre con precisione.Lo sto utilizzando da meno di un mese e lo lavo una volta alla settimana e fino a ora non ho riscontrato alcun problema: si pulisce bene, non resta macchiato di prodotto, non perde setole e una volta asciutto non perde la forma.Rapporto qualità-prezzo ottimi. I materiali li ho trovati di buona qualità, e trucca molto bene. Il prezzo di circa 8€ (al momento dell’acquisto e della recensione) l’ho trovato tra i più economici per la categoria.Spero che la mia recensione possa tornarvi utile e... buon acquisto!!","Reviewed in Italy on 1 May 2023","5.0 out of 5 stars","Verified Purchase"
"2103","Real-Technique-Expert-Concealer-Brush","Perfecta para la zona del contorno de ojos","Guevera","Calidad buenísima como es costumbre de esta marca, va genial para uso de correctores o incluso sombras de ojos. Recomendado sin duda","Reviewed in Spain on 13 April 2023","5.0 out of 5 stars","Verified Purchase"
"2104","Real-Technique-Expert-Concealer-Brush","Perfektes Werkzeug für makelloses Concealer","Eugenia A","Der Real Techniques Expert Concealer Brush hat mich restlos überzeugt und verdient von mir volle 5 von 5 Sternen! Als jemand, der viel Wert auf ein makelloses Makeup legt, war ich auf der Suche nach einem hochwertigen Pinsel für den Concealer-Auftrag. Dieser Pinsel hat meine Erwartungen in jeder Hinsicht übertroffen.Die Präzision beim Auftragen ist beeindruckend. Der Expert Concealer Brush ermöglicht es mir, den Concealer genau dort aufzutragen, wo er benötigt wird, sei es unter den Augen oder auf Unreinheiten.Die weichen Borsten sind komfortabel auf der Haut. Der Pinsel gleitet sanft über die Haut und sorgt für ein angenehmes Auftragserlebnis.Die einfache Handhabung ist ein Pluspunkt. Der Pinsel liegt gut in der Hand und ermöglicht eine präzise Kontrolle über den Auftrag.Die gleichmäßige Verteilung des Concealers überzeugt. Der Pinsel sorgt für eine gleichmäßige Verteilung des Produkts und verblendet es nahtlos in die Haut.Die Verarbeitungsqualität ist hochwertig. Der Pinsel ist gut verarbeitet und zeigt keine Anzeichen von Haarausfall oder Verschleiß.Die leichte Reinigung ist praktisch. Der Pinsel lässt sich problemlos reinigen und behält dabei seine Form und Funktionalität.Das Design ist ansprechend. Der Pinsel sieht nicht nur professionell aus, sondern macht auch optisch etwas her.Das Preis-Leistungs-Verhältnis ist ausgezeichnet. Angesichts der Qualität und Leistungsfähigkeit des Expert Concealer Brush halte ich den Preis für angemessen.Der Real Techniques Expert Concealer Brush ist das perfekte Werkzeug, um einen makellosen Concealer-Auftrag zu erzielen. Seine Präzision, die weichen Borsten und die gleichmäßige Verteilung des Produkts haben mich vollkommen überzeugt. Ich bin rundum zufrieden und vergebe enthusiastisch 5/5 Sterne!","Reviewed in Germany on 4 August 2023","5.0 out of 5 stars","Verified Purchase"
"2105","Real-Technique-Expert-Concealer-Brush","Great concealer brush!","Brobee","I love this concealer brush, best I have ever had.  The bristles are soft, short, and easy to stipple with for nice concealer coverage.  This is the second RT brush I have purchased, this one for a sister gift.  Before using this brush, I never knew how much better a RT concealer brush & the stipple technique could be so much easier and better for coverage.  When I need other brushes, I will look for RT brushes; nice pricing and quality products!","Reviewed in the United States on 24 May 2023","5.0 out of 5 stars","Verified Purchase"
"2106","Real-Technique-Expert-Concealer-Brush","固形のコンシーラーをのせるのにオススメ","Jody A Matthews","届くのに少し遅れはありましたが丁寧に包装されており新品の状態で届いておりました。写真はもう使用している状態での撮影ですがブラシはチクチクせず固形のコンシーラーをのせるのにぴったりのブラシです。コンシーラーブラシを探している方にオススメしたいです。","Reviewed in Japan on 12 November 2019","5.0 out of 5 stars","Verified Purchase"
"2107","Real-Technique-Expert-Concealer-Brush","Best Concealer brush","そうは","Best concealer brush, at this price.. If you are looking for a good concealer brush your search ends here. Real Technique Concealer brush 210 Big ❤️👍","Reviewed in India on 22 May 2021","5.0 out of 5 stars","Verified Purchase"
"2108","Real-Technique-Expert-Concealer-Brush","Ottimo pennello","そうは","Ottimo pennello per stendere il correttore. Approvato","Reviewed in Italy on 4 December 2023","5.0 out of 5 stars","Verified Purchase"
"2109","Real-Technique-Expert-Concealer-Brush","Útil","Pooja Modi","Deja muy bonito el corrector, me gustó","Reviewed in Mexico on 26 December 2023","5.0 out of 5 stars","Verified Purchase"
"2110","Real-Technique-Expert-Concealer-Brush","Amazing tool","ros","I love this brush. It’s so soft, comfortable to use and it really blends my concealer very well. I wish I would have bought it sooner. Amazing quality brush!","Reviewed in Canada on 27 June 2023","5.0 out of 5 stars","Verified Purchase"
"2111","Real-Technique-Expert-Concealer-Brush","Bom pra colocar o corretivo.","Dayse","Pincel pequeno para colocar corretivo nos detalhes do rosto, ali das dobrinhas do nariz, no cantinho do olho ou pontualmente em alguma mancha ou espinha. Só não utilizam para acabamento, porque essa não é a finalidade dele.","Reviewed in Brazil on 31 January 2024","4.6 out of 5 stars","Verified Purchase"
"2112","Real-Technique-Expert-Concealer-Brush","Buena calidad","Adela Quintanilla López","Buena calidad. No suelta pelo. Muy suave. Ideal para aplicar el corrector y que quede bien fundido con la piel.","Reviewed in Spain on 6 November 2022","4.0 out of 5 stars","Verified Purchase"
"2113","Real-Technique-Expert-Concealer-Brush","Works like a charm","Amazon Customer","Very good to use for spot concealing","Reviewed in Belgium on 5 October 2023","5.0 out of 5 stars","Verified Purchase"
"2114","Real-Technique-Expert-Concealer-Brush","Verblendet top.","PHI","Habe den Pinsel zum einarbeiten von flüssigem Concealer gekauft. Mit dem Pinsel lässt sich der Concealer richtig gut in die Haut arbeiten und verblenden. Der Pinsel schluckt nicht viel Produkt und lässt sich gut reinigen. Auch nach der Reinigung behält der Pinsel seine Form und verliert keine Haare.","Reviewed in Germany on 28 July 2023","5.0 out of 5 stars","Verified Purchase"
"2115","Real-Technique-Expert-Concealer-Brush","Très doux. Pratique, résistant.","Serilene Maisto","Très bon rapport qualité, prix.Tiens dans le temps, et aux nettoyage.","Reviewed in France on 1 April 2023","5.0 out of 5 stars","Verified Purchase"
"2116","Real-Technique-Expert-Concealer-Brush","Best concealer brush ever","Hols","Lovely soft fluffy brush ideal for blending out concealer and diffusing edges without  moving the product. Quality is amazing. Size is perfect for those intricate areas. Ease to clean. I would take a lot for me to use any other brush for my concealer.  1000% recommend.  Delivery quick and packed securely","Reviewed in the United Kingdom on 10 November 2023","5.0 out of 5 stars","Verified Purchase"
"2117","Real-Technique-Expert-Concealer-Brush","Good quality","Amazon Customer","Good quality RT concealer brush at affordable price","Reviewed in India on 6 June 2023","5.0 out of 5 stars","Verified Purchase"
"2118","Real-Technique-Expert-Concealer-Brush","Best concealer brush","Bebo","Good quality for the price","Reviewed in Canada on 3 January 2024","4.0 out of 5 stars","Verified Purchase"
"2119","Real-Technique-Expert-Concealer-Brush","すぐ毛が抜けます","岡野彩乃","1週間もせずに毛が抜けました、、、おすすめしません","Reviewed in Japan on 19 June 2023","4.0 out of 5 stars","Verified Purchase"
"2120","Real-Technique-Expert-Concealer-Brush","Muy útil","Dustin G.","Esta brocha es suave y me ha servido mucho para aplicar el corrector líquido o en crema en las ojeras.","Reviewed in Mexico on 22 April 2021","1.0 out of 5 stars","Verified Purchase"
"2121","Real-Technique-Expert-Concealer-Brush","Perfecta","Pilar","Es una brocha a la que se le pueden dar muchos usos, en mi caso es para el corrector y me encanta, es muy suave y para la zona de la ojera se agradece mucho. Ya tengo varias y no dudaré en repetir.","Reviewed in Spain on 1 January 2024","4.6 out of 5 stars","Verified Purchase"
"2122","Real-Technique-Expert-Concealer-Brush","Top","Angie","Pour l’anti cerne il est génial !!!! Bien fournis et opaques ! 👍🏼. J’étais sur des pinceaux Mac hors de prix . J’étais tentée depuis un moment par cette marque plutôt réputée je suis conquise. J’ai commandé également le petit pour la poudre libre .","Reviewed in France on 25 May 2023","4.0 out of 5 stars","Verified Purchase"
"2123","Real-Technique-Expert-Concealer-Brush","Amazing","sarah","I just had to share this amazing product with you. It's seriously a game-changer! 🚀 From its sleek design to its incredible features, it's got everything you need. Trust me, once you try it, you won't be able to imagine your life without it! 💯 So, why wait? Treat yourself and take the plunge. You won't regret it! 😄","Reviewed in the United States on 7 October 2023","5.0 out of 5 stars","Verified Purchase"
"2124","Real-Technique-Expert-Concealer-Brush","Love that brand","Anna","Love it,blending very good","Reviewed in the United Kingdom on 12 February 2024","5.0 out of 5 stars","Verified Purchase"
"2125","Real-Technique-Expert-Concealer-Brush","Ottimo e versatile","tiziana","Ottimo per il correttore, io ne utilizzo uno professionale in crema molto denso e difficile da stendere, solo grazie a questo pennello riesco ad applicarlo. Inoltre è un pennello versatile, qualche volta l'ho utilizzato per l'ombretto e devo dire chi è veramente comodo e permette di controllare bene l'applicazione della polvere.","Reviewed in Italy on 18 June 2021","5.0 out of 5 stars","Verified Purchase"
"2126","Real-Technique-Expert-Concealer-Brush","Bom","Camila","Olha, é um ótimo pincel, mas juro que esperava mais. O maior dele que é para base, sério, é melhor e mais mulitfuncional. Vale e não vale. Gostei, mas não é isso tudo.","Reviewed in Brazil on 24 October 2019","4.0 out of 5 stars","Verified Purchase"
"2127","Real-Technique-Expert-Concealer-Brush","Super Qualität","Amazon Kunde","Leider ist der Pinsel etwas fester als erwartet, weshalb er für den eigentlich angedachten Zweck nicht ganz optimal für mich ist - aber: Wie alle Pinsel von Real Techniques ist er sehr gut verarbeitet, super weich und verliert keine Haare. Ich habe Pinsel von dieser Marke, die seit fast 10 Jahren halten, deswegen bleibt auch dieses Modell in meiner ""Sammlung"".","Reviewed in Germany on 12 April 2021","4.0 out of 5 stars","Verified Purchase"
"2128","Real-Technique-Expert-Concealer-Brush","Genial","Me encanta, muy buena brocha para el colorete en crema, va súper bien","Lo utilizo para difuminar el corrector y estoy muy contenta","Reviewed in Spain on 14 January 2024","4.0 out of 5 stars","Verified Purchase"
"2129","Real-Technique-Expert-Concealer-Brush","Me gusto mucho","OfeliaAG","Buena brocha, es bastante suave y tiene muchas cerdas, es un buen producto y la calidad real techiques es de las mejores","Reviewed in Mexico on 26 May 2019","5.0 out of 5 stars","Verified Purchase"
"2130","Real-Technique-Expert-Concealer-Brush","お届け１ヶ月と書いた方が良くないですか？","コスメ愛好家","ブラシはとても使いやすそうで良かったです！しかし6月18日に到着予定の物が7月19日「今日」どどくのならそう書いて欲しかったです😓","Reviewed in Japan on 19 July 2021","4.0 out of 5 stars","Verified Purchase"
"2131","Real-Technique-Expert-Concealer-Brush","Amazing concealer brush!!!","Raghda","I love this brush and only for 5.99$ on sale!!! its so fluffy, soft and perfect size for under the eye i recommend 100%!","Reviewed in Canada on 21 January 2024","4.6 out of 5 stars","Verified Purchase"
"2132","Real-Technique-Expert-Concealer-Brush","Die besten Pinsel! Eine Investition, die sich lohnt!","Maya","Die Real Techniques Pinsel sind die besten Make-Up Pinsel für mich. Die Qualität ist hervorragend. Das ist jetzt der zweite Pinsel von RT, den ich mir gönne, und auch er enttäuscht nicht. Ich verwende ihn, um meinen flüssigen Concealer aufzutragen und es funktioniert sehr gut. Anschließend tupfe ich noch mit dem Ringfinger den Concealer ein, um ein noch gleichmäßigeres Ergebnis zu bekommen. Zum Schluss trage ich noch ein Baking-Powder mit einem Sponge auf.Der Pinsel sitzt gut in der Hand, verteilt das Produkt gleichmäßig und ist langlebig. Ich werde nach und nach alle meine Pinsel mit denen von Real Techniques ersetzen.","Reviewed in Germany on 24 August 2022","5.0 out of 5 stars","Verified Purchase"
"2133","Real-Technique-Expert-Concealer-Brush","Does exactly what it is","MzAfroyyy","Good quality concealer brush. I know i can always rely on this brand as its long lasting","Reviewed in the United Kingdom on 20 January 2024","5.0 out of 5 stars","Verified Purchase"
"2134","Real-Technique-Expert-Concealer-Brush","Ottimo","Alessia","Setole molto morbide e prezzo conveniente. Lo uso per stendere correttore sotto gli occhi.","Reviewed in Italy on 5 November 2023","4.0 out of 5 stars","Verified Purchase"
"2135","Real-Technique-Expert-Concealer-Brush","Top","MrBenserker","💄Je devait remplacer mon pinceau je me suis donc tournée vers cette marque, convient parfaitement pour une application quotidien, l'application reste agréable 💄◾J'espère que vous trouverez mon avis utile◾","Reviewed in France on 21 March 2023","5.0 out of 5 stars","Verified Purchase"
"2136","Real-Technique-Expert-Concealer-Brush","Great for blending under-eye concealer","MrBenserker","Quite gentle for the under-eye area and a good size; just use gentle dabs with your makeup to blend.I use it to apply a brightener first (to help cover up darker spots) and when I need more coverage, I also add concealer with this brush. Blends make-up nicely and found the price to be quite reasonable. Would recommend.","Reviewed in the United States on 21 December 2021","4.0 out of 5 stars","Verified Purchase"
"2137","Real-Technique-Expert-Concealer-Brush","Pinceau parfait pour l’application d’anti-cernes","SCA","Adepte des produits Real Techniques, je cherchais un pinceau anti-cernes depuis bien longtemps car je ne faisais que tacher mes éponges de la même marque car je les utilisais directement pour l’application. Un peu cher (~11-12€), mais je suis ravie de celui-ci.","Reviewed in France on 22 July 2023","4.0 out of 5 stars","Verified Purchase"
"2138","Real-Technique-Expert-Concealer-Brush","Works","A","This brush works great. The price is also fantastic. Works better than high end brushed. You will be very happy if you buy this.","Reviewed in Canada on 9 October 2023","4.0 out of 5 stars","Verified Purchase"
"2139","Real-Technique-Expert-Concealer-Brush","Happy 😃","Dana C.","Great concealer brush. I use it with the NARS soft concealer. Smooth and no creases under my eyes. Best I tried so far.","Reviewed in the United Kingdom on 15 February 2024","5.0 out of 5 stars","Verified Purchase"
"2140","Real-Technique-Expert-Concealer-Brush","Ottimo prodotto","Zara","Forse il manico un pò lungo ma ottimo prodotto","Reviewed in Italy on 17 November 2023","5.0 out of 5 stars","Verified Purchase"
"2141","Real-Technique-Expert-Concealer-Brush","muy recomendable","Maria Crespo","es muy bueno, me encanta para el corrector, el mejor que he visto y bastante bien de precio","Reviewed in Spain on 6 February 2022","4.6 out of 5 stars","Verified Purchase"
"2142","Real-Technique-Expert-Concealer-Brush","Best concealer brush","Teacher","This brush is amazing because it blends your concealer very nicely and doesn’t shed the hairs from the brush when using","Reviewed in the United States on 24 December 2023","5.0 out of 5 stars","Verified Purchase"
"2143","Real-Technique-Expert-Concealer-Brush","RT concealer brush","Srishti Barua","The packaging was sturdy enough,and the rose gold colour of the brush is so appealing.Brush is dense and smooth to touch,guess will give a good coverage.Wash it after every 3/4 times of usage.","Reviewed in India on 13 September 2020","5.0 out of 5 stars","Verified Purchase"
"2144","Real-Technique-Expert-Concealer-Brush","Cumple su función","lourdes","Precio-calidad okla uso para contornear la nariz","Reviewed in Mexico on 12 October 2023","4.0 out of 5 stars","Verified Purchase"
"2145","Real-Technique-Expert-Concealer-Brush","👌","Nate_H","Very good brush. Nice & soft.","Reviewed in Germany on 24 February 2024","5.0 out of 5 stars","Verified Purchase"
"2146","Real-Technique-Expert-Concealer-Brush","Loved it","Liza","Blends nicely","Reviewed in the United Kingdom on 3 January 2024","5.0 out of 5 stars","Verified Purchase"
"2147","Real-Technique-Expert-Concealer-Brush","Excellent Product","Liza","Perfect product. Picks up just enough product with even distribution. I love it!","Reviewed in the United States on 10 November 2023","5.0 out of 5 stars","Verified Purchase"
"2148","Real-Technique-Expert-Concealer-Brush","Must have to buy","De Bajan Girl","Concealer brush is awesome 👌🏻It blends concealer perfectly and gives very natural finish 😃","Reviewed in India on 7 December 2020","5.0 out of 5 stars","Verified Purchase"
"2149","Real-Technique-Expert-Concealer-Brush","Hace muy bien su trabajo","Shivani","Mi mujer lo compró para aplicarse el corrector de ojeras y dice que va perfecto, reparte muy bien el producto y no se quedan surcos ni marcas en la zona, ella dice que está muy contenta con la compra porque la aplicación con esponja u otros métodos nunca le han dado tan buen resultado, gracias y un saludo.","Reviewed in Spain on 2 April 2023","5.0 out of 5 stars","Verified Purchase"
"2150","Real-Technique-Expert-Concealer-Brush","Excellent pinceau tout doux et efficace","Shivani","Comme la plupart des produits real techniques il tient ses promesses - la bonne forme pour travailler sur le contour des yeux, la douceur de ses poils très fournis, et ne perd pas ses poils.","Reviewed in France on 18 April 2022","4.0 out of 5 stars","Verified Purchase"
"2151","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Decent, not necessary though","SkaterGirl","I found this to be useful the first time or two. Then, I quit using it because it was just more to clean. It would be great if you placed a makeup brush in it and it automatically cleaned it. You need to manually participate with this one! A silicone pad with nuns on it saves space and is easier to clean.","Reviewed in the United States on 21 December 2023","4.2 out of 5 stars","Verified Purchase"
"2152","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Love that it dries my brushes immediately","A. Burch","This product isn't great at cleaning my brushes, but I am much more likely to clean them now that I have this brush drier.  I used to be turned off from routinely cleaning my brushes because they were then out of commission until they dried.  This product doesn't clean my brushes nearly as well as other techniques I've used, but I clean them every 7-10 days now instead of once or twice per year.  So well worth it IMO.","Reviewed in the United States on 13 November 2023","4.0 out of 5 stars","Verified Purchase"
"2153","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Great gift","Wendy Parrish","Good product for the cost","Reviewed in the United States on 2 January 2024","4.0 out of 5 stars","Verified Purchase"
"2154","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Use","In my opinion","I use this item for nail polish and glue shaker.","Reviewed in the United States on 7 February 2024","4.0 out of 5 stars","Verified Purchase"
"2155","Senbowe-Upgraded-Electric-Cosmetic-Automatic","This was a gift","Khris","This was purchased as a gift, she loves it at said, “ it’s a game changer”.","Reviewed in the United States on 30 January 2024","5.0 out of 5 stars","Verified Purchase"
"2156","Senbowe-Upgraded-Electric-Cosmetic-Automatic","I might have messed mine up???","mrsdirk","This is my first time using a product like this. I have NEVER washed my brushes. That’s a lie…I washed a couple of them about 5 years ago with just soap and water, and they stayed damp forever, and I then I couldn’t use them for days. But I’ve been seeing these kits on Buzzfeed for years now, and since i’m approaching 40, I'm trying to take better care of myself. I didn’t look at the instructions before my first attempt. It comes with these 2 little white pegs. I put it on incorrectly the first time, and I had to use a kitchen tool to remove it, with quite a bit of force. Then I see the instructions and it says that once it’s in there, don’t remove it. So I have no idea why they sent 2 of it’s not meant to be replaced. Anyway, I got the hang of it, but I don’t know if I messed something up with the yanking or if it’s just the weight of the brushes. When I turn it on, I have to start the spinning off with my hand. Again, that might be my fault. It is very cool to watch though. I like how quickly they dry with the spinning. If they made stuff like this when I was in my youth, then yes, I would’ve washed my brushes regularly. Like I seriously have one powder brush that I’ve had for over 10 years and this was the first time it was cleaned. Be careful with the big brushes though, and how you store them after cleaning. The wand on that one broke off years ago, but it’s so big that I didn’t need it. I have a mug that I set all of my brushes in, and bc I don’t have the stem on that brush it went into the mug, and got beaten up by other brush stems. When I finally went to use that one again, the fibers were going every which way. I don’t know if I ruined the brush. I’ll try to wash it again and hopefully the shape comes back…but if it doesn’t, we’ll, I’ve been needed to retire that thing for years now!!","Reviewed in the United States on 22 February 2022","5.0 out of 5 stars","Verified Purchase"
"2157","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Great product! However it has some downsides","Crawford","I bought this because I need to clean my brushes regularly or I get really bad breakouts and stys. But that takes a lot of time, and sometimes with denser brushes soapy residue is really hard to get out which annoys me to no end. Let me start by saying, it works! It doesn’t get all the staining out if you use bright colors like I like to do, but it gets all the pigment out. If you have double sided brushes, this could be a problem if you want to clean both sides, because chances are that you will only be able to clean the larger side of the brush, because the attachment won’t fit if you turn it around to clean the other side, it’ll just screw up your brush and fly off. But it came with enough attachments to fit all of my brushes! Another thing, make sure you have multiple triple A batteries in rotation before you start using this. This thing eats through them like no ones business, so buy the value pack if you have a lot of brushes like I do. But it’s a small price to pay for your sanity as I’d rather buy more batteries then go back to scrubbing my brushes constantly. All and all it’s a good product, and would recommend buying it if you’re like me and have to wash a lot of brushes constantly.","Reviewed in the United States on 28 March 2022","4.0 out of 5 stars","Verified Purchase"
"2158","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Great at getting even the most neglected brushes clean!","Catarina M. Benitez","The media could not be loaded.
                
            
                
            
            
        
    
    
I hardly ever leave reviews, but this product is worth it. My brushes have been neglected for awhile and are several years old, so I purchased this based on the reviews. Because my brushes were so gross, I sprayed each one with Dawn power wash and let it sit for a few seconds, then used Dawn liquid soap in the container before putting in medium temp water. Each brush has been restored. The entire process for 14 brushes took about 20 minutes, but I think if I do this regularly, it'd take about 15 seconds per brush. Super simple set up and I am happy with the results!","Reviewed in the United States on 14 October 2023","4.0 out of 5 stars","Verified Purchase"
"2159","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Cheaply made","Catarina M. Benitez","Cheaply made. Doesn’t work on some brushes and certainly doesn’t dry them that well.","Reviewed in the United States on 29 December 2023","5.0 out of 5 stars","Verified Purchase"
"2160","Senbowe-Upgraded-Electric-Cosmetic-Automatic","It is okay, but definitely not a necessity","KJ","I ordered this brush washing set because I caught interest from watching a TikTok. A lot of the brush holders don’t fit for my brushes and I honestly only use the bowl from this set. Which I used to do before having this set anyways and apply brush cleaner solution and swirl so it did not change my life or anything. Sometimes simple is better, at least for me.","Reviewed in the United States on 8 October 2023","5.0 out of 5 stars","Verified Purchase"
"2161","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Make up brush monster!!!","Wynter Heat","The media could not be loaded.
                
            
                
            
            
        
    
    
What an outstanding contraption! I literally open it during the review and put it together and used it and got my brush, clean and dry all in one smooth swoop in less than 10 minutes. The delivery came in the same day. The price is really good… Actually, unbelievable and the product in itself is not only sleek and sexy… But it’s also portable, comfortable and easy to use. It’s very high powered, and I am beyond impressed with this equipment. Let me know if you need a spokes person for this no-name brand spectacular sensation!😉🤩","Reviewed in the United States on 31 August 2023","4.2 out of 5 stars","Verified Purchase"
"2162","Senbowe-Upgraded-Electric-Cosmetic-Automatic","The only way I'll wash my brushes!","Amanda Busigo","I used to be lazy with cleaning my makeup brushes because of the time it took me. Now I can clean my brushes in under 5min and they come out way cleaner than they used to! I used to have to wait for my brushes to dry but now they dry instantly with this device! I now clean my brushes weekly which has also made my skin happier. 10/10 recommend","Reviewed in the United States on 15 March 2023","5.0 out of 5 stars","Verified Purchase"
"2163","Senbowe-Upgraded-Electric-Cosmetic-Automatic","Wanted to love this","Adriane Barkley","It was a Christmas gift and wanted to love this but the holders don't fit most of my brushes. Most of them are too big to hold the brush handles and the smaller 3 smaller ones I can only sort of use one. Which I can only use one and it's so tight on the brush I can't get the handle out without some effort. Otherwise for the few brushes I was able to use it with it works great and cleans without making a mess!","Reviewed in the United States on 8 January 2024","4.0 out of 5 stars","Verified Purchase"
